device_id,seq,payload_ts,arrival_time,duplicate_flag,gap_flag,temp,hum
101,7,1766554462,1766554489.824309,1,0,25.17,49.42
101,7,1766554464,1766554489.824309,1,0,29.67,53.28
101,8,1766554466,1766554489.8236926,1,0,26.47,49.74
101,8,1766554468,1766554489.8236926,1,0,28.4,43.93
101,10,1766554470,1766554489.8349187,1,0,27.12,43.14
101,10,1766554472,1766554489.8349187,1,0,34.7,44.03
101,12,1766554474,1766554489.8240716,1,0,34.28,47.65
101,12,1766554476,1766554489.8240716,1,0,34.0,53.64
101,14,1766554478,1766554489.834818,1,0,32.6,63.04
101,14,1766554478,1766554489.834818,1,0,25.91,60.5
101,16,1766554480,1766554489.8239117,1,0,22.41,62.93
101,16,1766554482,1766554489.8239117,1,0,21.07,45.46
101,17,1766554484,1766554489.8234847,1,0,25.29,58.63
101,17,1766554486,1766554489.8234847,1,0,25.53,63.38
101,19,1766554488,1766554490.2765646,0,0,32.17,46.43
101,19,1766554490,1766554490.2765646,0,0,23.79,49.86
101,7,1766554462,1766554490.3362737,1,0,25.17,49.42
101,7,1766554464,1766554490.3362737,1,0,29.67,53.28
101,8,1766554466,1766554490.3425698,1,0,26.47,49.74
101,8,1766554468,1766554490.3425698,1,0,28.4,43.93
101,10,1766554470,1766554490.336571,1,0,27.12,43.14
101,10,1766554472,1766554490.336571,1,0,34.7,44.03
101,12,1766554474,1766554490.3369725,1,0,34.28,47.65
101,12,1766554476,1766554490.3369725,1,0,34.0,53.64
101,14,1766554478,1766554490.3321803,1,0,32.6,63.04
101,14,1766554478,1766554490.3321803,1,0,25.91,60.5
101,16,1766554480,1766554490.3452117,1,0,22.41,62.93
101,16,1766554482,1766554490.3452117,1,0,21.07,45.46
101,17,1766554484,1766554490.3453217,1,0,25.29,58.63
101,17,1766554486,1766554490.3453217,1,0,25.53,63.38
101,19,1766554488,1766554490.332499,1,0,32.17,46.43
101,19,1766554490,1766554490.332499,1,0,23.79,49.86
101,7,1766554462,1766554490.855293,1,0,25.17,49.42
101,7,1766554464,1766554490.855293,1,0,29.67,53.28
101,8,1766554466,1766554490.8566413,1,0,26.47,49.74
101,8,1766554468,1766554490.8566413,1,0,28.4,43.93
101,10,1766554470,1766554490.8556125,1,0,27.12,43.14
101,10,1766554472,1766554490.8556125,1,0,34.7,44.03
101,12,1766554474,1766554490.8542793,1,0,34.28,47.65
101,12,1766554476,1766554490.8542793,1,0,34.0,53.64
101,14,1766554478,1766554490.8548412,1,0,32.6,63.04
101,14,1766554478,1766554490.8548412,1,0,25.91,60.5
101,16,1766554480,1766554490.8553765,1,0,22.41,62.93
101,16,1766554482,1766554490.8553765,1,0,21.07,45.46
101,17,1766554484,1766554490.8545702,1,0,25.29,58.63
101,17,1766554486,1766554490.8545702,1,0,25.53,63.38
101,19,1766554488,1766554490.8558433,1,0,32.17,46.43
101,19,1766554490,1766554490.8558433,1,0,23.79,49.86
101,7,1766554462,1766554491.3788247,1,0,25.17,49.42
101,7,1766554464,1766554491.3788247,1,0,29.67,53.28
101,8,1766554466,1766554491.3876626,1,0,26.47,49.74
101,8,1766554468,1766554491.3876626,1,0,28.4,43.93
101,10,1766554470,1766554491.3880649,1,0,27.12,43.14
101,10,1766554472,1766554491.3880649,1,0,34.7,44.03
101,12,1766554474,1766554491.3797398,1,0,34.28,47.65
101,12,1766554476,1766554491.3797398,1,0,34.0,53.64
101,14,1766554478,1766554491.38738,1,0,32.6,63.04
101,14,1766554478,1766554491.38738,1,0,25.91,60.5
101,16,1766554480,1766554491.3800812,1,0,22.41,62.93
101,16,1766554482,1766554491.3800812,1,0,21.07,45.46
101,17,1766554484,1766554491.379519,1,0,25.29,58.63
101,17,1766554486,1766554491.379519,1,0,25.53,63.38
101,19,1766554488,1766554491.3792949,1,0,32.17,46.43
101,19,1766554490,1766554491.3792949,1,0,23.79,49.86
101,20,1766554492,1766554492.1191752
101,7,1766554462,1766554491.9045067,1,0,25.17,49.42
101,7,1766554464,1766554491.9045067,1,0,29.67,53.28
101,8,1766554466,1766554491.9093106,1,0,26.47,49.74
101,8,1766554468,1766554491.9093106,1,0,28.4,43.93
101,10,1766554470,1766554491.9027786,1,0,27.12,43.14
101,10,1766554472,1766554491.9027786,1,0,34.7,44.03
101,12,1766554474,1766554491.9022715,1,0,34.28,47.65
101,12,1766554476,1766554491.9022715,1,0,34.0,53.64
101,14,1766554478,1766554491.9086719,1,0,32.6,63.04
101,14,1766554478,1766554491.9086719,1,0,25.91,60.5
101,16,1766554480,1766554491.9047518,1,0,22.41,62.93
101,16,1766554482,1766554491.9047518,1,0,21.07,45.46
101,17,1766554484,1766554491.9089377,1,0,25.29,58.63
101,17,1766554486,1766554491.9089377,1,0,25.53,63.38
101,19,1766554488,1766554491.9025543,1,0,32.17,46.43
101,19,1766554490,1766554491.9025543,1,0,23.79,49.86
101,7,1766554462,1766554492.3968182,1,0,25.17,49.42
101,7,1766554464,1766554492.3968182,1,0,29.67,53.28
101,8,1766554466,1766554492.3970287,1,0,26.47,49.74
101,8,1766554468,1766554492.3970287,1,0,28.4,43.93
101,10,1766554470,1766554492.409576,1,0,27.12,43.14
101,10,1766554472,1766554492.409576,1,0,34.7,44.03
101,12,1766554474,1766554492.4049902,1,0,34.28,47.65
101,12,1766554476,1766554492.4049902,1,0,34.0,53.64
101,14,1766554478,1766554492.397239,1,0,32.6,63.04
101,14,1766554478,1766554492.397239,1,0,25.91,60.5
101,16,1766554480,1766554492.3965416,1,0,22.41,62.93
101,16,1766554482,1766554492.3965416,1,0,21.07,45.46
101,17,1766554484,1766554492.4105237,1,0,25.29,58.63
101,17,1766554486,1766554492.4105237,1,0,25.53,63.38
101,19,1766554488,1766554492.408047,1,0,32.17,46.43
101,19,1766554490,1766554492.408047,1,0,23.79,49.86
101,7,1766554462,1766554492.9058607,1,0,25.17,49.42
101,7,1766554464,1766554492.9058607,1,0,29.67,53.28
101,8,1766554466,1766554492.9082437,1,0,26.47,49.74
101,8,1766554468,1766554492.9082437,1,0,28.4,43.93
101,10,1766554470,1766554492.9061,1,0,27.12,43.14
101,10,1766554472,1766554492.9061,1,0,34.7,44.03
101,12,1766554474,1766554492.8942668,1,0,34.28,47.65
101,12,1766554476,1766554492.8942668,1,0,34.0,53.64
101,14,1766554478,1766554492.8990378,1,0,32.6,63.04
101,14,1766554478,1766554492.8990378,1,0,25.91,60.5
101,16,1766554480,1766554492.9041483,1,0,22.41,62.93
101,16,1766554482,1766554492.9041483,1,0,21.07,45.46
101,17,1766554484,1766554492.9104111,1,0,25.29,58.63
101,17,1766554486,1766554492.9104111,1,0,25.53,63.38
101,19,1766554488,1766554492.9085596,1,0,32.17,46.43
101,19,1766554490,1766554492.9085596,1,0,23.79,49.86
101,17,1766554484,1766554493.4019163,1,0,25.29,58.63
101,17,1766554486,1766554493.4019163,1,0,25.53,63.38
101,7,1766554462,1766554493.4084003,1,0,25.17,49.42
101,7,1766554464,1766554493.4084003,1,0,29.67,53.28
101,8,1766554466,1766554493.4098709,1,0,26.47,49.74
101,8,1766554468,1766554493.4098709,1,0,28.4,43.93
101,10,1766554470,1766554493.4140632,1,0,27.12,43.14
101,10,1766554472,1766554493.4140632,1,0,34.7,44.03
101,12,1766554474,1766554493.409374,1,0,34.28,47.65
101,12,1766554476,1766554493.409374,1,0,34.0,53.64
101,14,1766554478,1766554493.4096286,1,0,32.6,63.04
101,14,1766554478,1766554493.4096286,1,0,25.91,60.5
101,16,1766554480,1766554493.4102473,1,0,22.41,62.93
101,16,1766554482,1766554493.4102473,1,0,21.07,45.46
101,19,1766554488,1766554493.415758,1,0,32.17,46.43
101,19,1766554490,1766554493.415758,1,0,23.79,49.86
101,14,1766554478,1766554493.902594,1,0,32.6,63.04
101,14,1766554478,1766554493.902594,1,0,25.91,60.5
101,7,1766554462,1766554493.9127278,1,0,25.17,49.42
101,7,1766554464,1766554493.9127278,1,0,29.67,53.28
101,8,1766554466,1766554493.914101,1,0,26.47,49.74
101,8,1766554468,1766554493.914101,1,0,28.4,43.93
101,10,1766554470,1766554493.9056337,1,0,27.12,43.14
101,10,1766554472,1766554493.9056337,1,0,34.7,44.03
101,12,1766554474,1766554493.9122837,1,0,34.28,47.65
101,12,1766554476,1766554493.9122837,1,0,34.0,53.64
101,16,1766554480,1766554493.920867,1,0,22.41,62.93
101,16,1766554482,1766554493.920867,1,0,21.07,45.46
101,17,1766554484,1766554493.912363,1,0,25.29,58.63
101,17,1766554486,1766554493.912363,1,0,25.53,63.38
101,19,1766554488,1766554493.9121194,1,0,32.17,46.43
101,19,1766554490,1766554493.9121194,1,0,23.79,49.86
101,21,1766554492,1766554494.304668,0,0,23.28,45.75
101,21,1766554494,1766554494.304668,0,0,27.2,63.95
101,10,1766554470,1766554494.4067326,1,0,27.12,43.14
101,10,1766554472,1766554494.4067326,1,0,34.7,44.03
101,14,1766554478,1766554494.4071383,1,0,32.6,63.04
101,14,1766554478,1766554494.4071383,1,0,25.91,60.5
101,17,1766554484,1766554494.4074588,1,0,25.29,58.63
101,17,1766554486,1766554494.4074588,1,0,25.53,63.38
101,7,1766554462,1766554494.412461,1,0,25.17,49.42
101,7,1766554464,1766554494.412461,1,0,29.67,53.28
101,8,1766554466,1766554494.4169426,1,0,26.47,49.74
101,8,1766554468,1766554494.4169426,1,0,28.4,43.93
101,12,1766554474,1766554494.417271,1,0,34.28,47.65
101,12,1766554476,1766554494.417271,1,0,34.0,53.64
101,16,1766554480,1766554494.41492,1,0,22.41,62.93
101,16,1766554482,1766554494.41492,1,0,21.07,45.46
101,19,1766554488,1766554494.416682,1,0,32.17,46.43
101,19,1766554490,1766554494.416682,1,0,23.79,49.86
101,21,1766554492,1766554494.4194372,1,0,23.28,45.75
101,21,1766554494,1766554494.4194372,1,0,27.2,63.95
101,7,1766554462,1766554494.9215543,1,0,25.17,49.42
101,7,1766554464,1766554494.9215543,1,0,29.67,53.28
101,8,1766554466,1766554494.911417,1,0,26.47,49.74
101,8,1766554468,1766554494.911417,1,0,28.4,43.93
101,10,1766554470,1766554494.9217405,1,0,27.12,43.14
101,10,1766554472,1766554494.9217405,1,0,34.7,44.03
101,12,1766554474,1766554494.9109542,1,0,34.28,47.65
101,12,1766554476,1766554494.9109542,1,0,34.0,53.64
101,14,1766554478,1766554494.922061,1,0,32.6,63.04
101,14,1766554478,1766554494.922061,1,0,25.91,60.5
101,16,1766554480,1766554494.9222424,1,0,22.41,62.93
101,16,1766554482,1766554494.9222424,1,0,21.07,45.46
101,17,1766554484,1766554494.9238913,1,0,25.29,58.63
101,17,1766554486,1766554494.9238913,1,0,25.53,63.38
101,19,1766554488,1766554494.9225938,1,0,32.17,46.43
101,19,1766554490,1766554494.9225938,1,0,23.79,49.86
101,21,1766554492,1766554494.9279158,1,0,23.28,45.75
101,21,1766554494,1766554494.9279158,1,0,27.2,63.95
101,7,1766554462,1766554495.4217262,1,0,25.17,49.42
101,7,1766554464,1766554495.4217262,1,0,29.67,53.28
101,8,1766554466,1766554495.420496,1,0,26.47,49.74
101,8,1766554468,1766554495.420496,1,0,28.4,43.93
101,10,1766554470,1766554495.432522,1,0,27.12,43.14
101,10,1766554472,1766554495.432522,1,0,34.7,44.03
101,12,1766554474,1766554495.4202425,1,0,34.28,47.65
101,12,1766554476,1766554495.4202425,1,0,34.0,53.64
101,14,1766554478,1766554495.4199479,1,0,32.6,63.04
101,14,1766554478,1766554495.4199479,1,0,25.91,60.5
101,16,1766554480,1766554495.42034,1,0,22.41,62.93
101,16,1766554482,1766554495.42034,1,0,21.07,45.46
101,17,1766554484,1766554495.4301727,1,0,25.29,58.63
101,17,1766554486,1766554495.4301727,1,0,25.53,63.38
101,19,1766554488,1766554495.4318497,1,0,32.17,46.43
101,19,1766554490,1766554495.4318497,1,0,23.79,49.86
101,21,1766554492,1766554495.4203837,1,0,23.28,45.75
101,21,1766554494,1766554495.4203837,1,0,27.2,63.95
101,7,1766554462,1766554495.934273,1,0,25.17,49.42
101,7,1766554464,1766554495.934273,1,0,29.67,53.28
101,8,1766554466,1766554495.91873,1,0,26.47,49.74
101,8,1766554468,1766554495.91873,1,0,28.4,43.93
101,10,1766554470,1766554495.9278398,1,0,27.12,43.14
101,10,1766554472,1766554495.9278398,1,0,34.7,44.03
101,12,1766554474,1766554495.9188347,1,0,34.28,47.65
101,12,1766554476,1766554495.9188347,1,0,34.0,53.64
101,14,1766554478,1766554495.9225268,1,0,32.6,63.04
101,14,1766554478,1766554495.9225268,1,0,25.91,60.5
101,16,1766554480,1766554495.9184415,1,0,22.41,62.93
101,16,1766554482,1766554495.9184415,1,0,21.07,45.46
101,17,1766554484,1766554495.9235396,1,0,25.29,58.63
101,17,1766554486,1766554495.9235396,1,0,25.53,63.38
101,19,1766554488,1766554495.9194076,1,0,32.17,46.43
101,19,1766554490,1766554495.9194076,1,0,23.79,49.86
101,21,1766554492,1766554495.9262285,1,0,23.28,45.75
101,21,1766554494,1766554495.9262285,1,0,27.2,63.95
101,7,1766554462,1766554496.4258597,1,0,25.17,49.42
101,7,1766554464,1766554496.4258597,1,0,29.67,53.28
101,8,1766554466,1766554496.4254973,1,0,26.47,49.74
101,8,1766554468,1766554496.4254973,1,0,28.4,43.93
101,10,1766554470,1766554496.4215517,1,0,27.12,43.14
101,10,1766554472,1766554496.4215517,1,0,34.7,44.03
101,12,1766554474,1766554496.4219654,1,0,34.28,47.65
101,12,1766554476,1766554496.4219654,1,0,34.0,53.64
101,14,1766554478,1766554496.4354632,1,0,32.6,63.04
101,14,1766554478,1766554496.4354632,1,0,25.91,60.5
101,16,1766554480,1766554496.4329002,1,0,22.41,62.93
101,16,1766554482,1766554496.4329002,1,0,21.07,45.46
101,17,1766554484,1766554496.4299092,1,0,25.29,58.63
101,17,1766554486,1766554496.4299092,1,0,25.53,63.38
101,19,1766554488,1766554496.431136,1,0,32.17,46.43
101,19,1766554490,1766554496.431136,1,0,23.79,49.86
101,21,1766554492,1766554496.4193032,1,0,23.28,45.75
101,21,1766554494,1766554496.4193032,1,0,27.2,63.95
101,22,1766554497,1766554497.122384
101,7,1766554462,1766554496.9290946,1,0,25.17,49.42
101,7,1766554464,1766554496.9290946,1,0,29.67,53.28
101,8,1766554466,1766554496.9262857,1,0,26.47,49.74
101,8,1766554468,1766554496.9262857,1,0,28.4,43.93
101,10,1766554470,1766554496.927579,1,0,27.12,43.14
101,10,1766554472,1766554496.927579,1,0,34.7,44.03
101,12,1766554474,1766554496.9265966,1,0,34.28,47.65
101,12,1766554476,1766554496.9265966,1,0,34.0,53.64
101,14,1766554478,1766554496.926406,1,0,32.6,63.04
101,14,1766554478,1766554496.926406,1,0,25.91,60.5
101,16,1766554480,1766554496.9268079,1,0,22.41,62.93
101,16,1766554482,1766554496.9268079,1,0,21.07,45.46
101,17,1766554484,1766554496.9379542,1,0,25.29,58.63
101,17,1766554486,1766554496.9379542,1,0,25.53,63.38
101,19,1766554488,1766554496.9376605,1,0,32.17,46.43
101,19,1766554490,1766554496.9376605,1,0,23.79,49.86
101,21,1766554492,1766554496.9258475,1,0,23.28,45.75
101,21,1766554494,1766554496.9258475,1,0,27.2,63.95
101,7,1766554462,1766554497.4319174,1,0,25.17,49.42
101,7,1766554464,1766554497.4319174,1,0,29.67,53.28
101,8,1766554466,1766554497.4335563,1,0,26.47,49.74
101,8,1766554468,1766554497.4335563,1,0,28.4,43.93
101,10,1766554470,1766554497.4322126,1,0,27.12,43.14
101,10,1766554472,1766554497.4322126,1,0,34.7,44.03
101,14,1766554478,1766554497.432751,1,0,32.6,63.04
101,14,1766554478,1766554497.432751,1,0,25.91,60.5
101,16,1766554480,1766554497.4343383,1,0,22.41,62.93
101,16,1766554482,1766554497.4343383,1,0,21.07,45.46
101,17,1766554484,1766554497.4330873,1,0,25.29,58.63
101,17,1766554486,1766554497.4330873,1,0,25.53,63.38
101,19,1766554488,1766554497.4324946,1,0,32.17,46.43
101,19,1766554490,1766554497.4324946,1,0,23.79,49.86
101,21,1766554492,1766554497.4351294,1,0,23.28,45.75
101,21,1766554494,1766554497.4351294,1,0,27.2,63.95
101,12,1766554474,1766554497.4382474,1,0,34.28,47.65
101,12,1766554476,1766554497.4382474,1,0,34.0,53.64
101,8,1766554466,1766554497.9286249,1,0,26.47,49.74
101,8,1766554468,1766554497.9286249,1,0,28.4,43.93
101,14,1766554478,1766554497.9283361,1,0,32.6,63.04
101,14,1766554478,1766554497.9283361,1,0,25.91,60.5
101,7,1766554462,1766554497.9459896,1,0,25.17,49.42
101,7,1766554464,1766554497.9459896,1,0,29.67,53.28
101,10,1766554470,1766554497.9421768,1,0,27.12,43.14
101,10,1766554472,1766554497.9421768,1,0,34.7,44.03
101,12,1766554474,1766554497.9418821,1,0,34.28,47.65
101,12,1766554476,1766554497.9418821,1,0,34.0,53.64
101,16,1766554480,1766554497.9416068,1,0,22.41,62.93
101,16,1766554482,1766554497.9416068,1,0,21.07,45.46
101,17,1766554484,1766554497.9388642,1,0,25.29,58.63
101,17,1766554486,1766554497.9388642,1,0,25.53,63.38
101,19,1766554488,1766554497.946286,1,0,32.17,46.43
101,19,1766554490,1766554497.946286,1,0,23.79,49.86
101,21,1766554492,1766554497.9428947,1,0,23.28,45.75
101,21,1766554494,1766554497.9428947,1,0,27.2,63.95
101,23,1766554496,1766554498.3264565,0,0,27.2,45.53
101,23,1766554498,1766554498.3264565,0,0,31.51,69.08
101,8,1766554466,1766554498.4448485,1,0,26.47,49.74
101,8,1766554468,1766554498.4448485,1,0,28.4,43.93
101,12,1766554474,1766554498.4400003,1,0,34.28,47.65
101,12,1766554476,1766554498.4400003,1,0,34.0,53.64
101,14,1766554478,1766554498.4436448,1,0,32.6,63.04
101,14,1766554478,1766554498.4436448,1,0,25.91,60.5
101,17,1766554484,1766554498.4403195,1,0,25.29,58.63
101,17,1766554486,1766554498.4403195,1,0,25.53,63.38
101,21,1766554492,1766554498.4405673,1,0,23.28,45.75
101,21,1766554494,1766554498.4405673,1,0,27.2,63.95
101,23,1766554496,1766554498.4397104,1,0,27.2,45.53
101,23,1766554498,1766554498.4397104,1,0,31.51,69.08
101,10,1766554470,1766554498.4501414,1,0,27.12,43.14
101,10,1766554472,1766554498.4501414,1,0,34.7,44.03
101,16,1766554480,1766554498.4496927,1,0,22.41,62.93
101,16,1766554482,1766554498.4496927,1,0,21.07,45.46
101,19,1766554488,1766554498.4503987,1,0,32.17,46.43
101,19,1766554490,1766554498.4503987,1,0,23.79,49.86
101,8,1766554466,1766554498.952518,1,0,26.47,49.74
101,8,1766554468,1766554498.952518,1,0,28.4,43.93
101,10,1766554470,1766554498.9530227,1,0,27.12,43.14
101,10,1766554472,1766554498.9530227,1,0,34.7,44.03
101,12,1766554474,1766554498.9490001,1,0,34.28,47.65
101,12,1766554476,1766554498.9490001,1,0,34.0,53.64
101,14,1766554478,1766554498.9416707,1,0,32.6,63.04
101,14,1766554478,1766554498.9416707,1,0,25.91,60.5
101,16,1766554480,1766554498.9513721,1,0,22.41,62.93
101,16,1766554482,1766554498.9513721,1,0,21.07,45.46
101,17,1766554484,1766554498.946381,1,0,25.29,58.63
101,17,1766554486,1766554498.946381,1,0,25.53,63.38
101,19,1766554488,1766554498.9492998,1,0,32.17,46.43
101,19,1766554490,1766554498.9492998,1,0,23.79,49.86
101,21,1766554492,1766554498.938086,1,0,23.28,45.75
101,21,1766554494,1766554498.938086,1,0,27.2,63.95
101,23,1766554496,1766554498.9518766,1,0,27.2,45.53
101,23,1766554498,1766554498.9518766,1,0,31.51,69.08
101,8,1766554466,1766554499.4457035,1,0,26.47,49.74
101,8,1766554468,1766554499.4457035,1,0,28.4,43.93
101,10,1766554470,1766554499.443792,1,0,27.12,43.14
101,10,1766554472,1766554499.443792,1,0,34.7,44.03
101,12,1766554474,1766554499.4411592,1,0,34.28,47.65
101,12,1766554476,1766554499.4411592,1,0,34.0,53.64
101,14,1766554478,1766554499.438925,1,0,32.6,63.04
101,14,1766554478,1766554499.438925,1,0,25.91,60.5
101,16,1766554480,1766554499.4452693,1,0,22.41,62.93
101,16,1766554482,1766554499.4452693,1,0,21.07,45.46
101,17,1766554484,1766554499.438593,1,0,25.29,58.63
101,17,1766554486,1766554499.438593,1,0,25.53,63.38
101,19,1766554488,1766554499.4482589,1,0,32.17,46.43
101,19,1766554490,1766554499.4482589,1,0,23.79,49.86
101,21,1766554492,1766554499.4444501,1,0,23.28,45.75
101,21,1766554494,1766554499.4444501,1,0,27.2,63.95
101,23,1766554496,1766554499.4512928,1,0,27.2,45.53
101,23,1766554498,1766554499.4512928,1,0,31.51,69.08
101,8,1766554466,1766554499.9545734,1,0,26.47,49.74
101,8,1766554468,1766554499.9545734,1,0,28.4,43.93
101,10,1766554470,1766554499.9549322,1,0,27.12,43.14
101,10,1766554472,1766554499.9549322,1,0,34.7,44.03
101,12,1766554474,1766554499.95044,1,0,34.28,47.65
101,12,1766554476,1766554499.95044,1,0,34.0,53.64
101,14,1766554478,1766554499.9482467,1,0,32.6,63.04
101,14,1766554478,1766554499.9482467,1,0,25.91,60.5
101,16,1766554480,1766554499.9469428,1,0,22.41,62.93
101,16,1766554482,1766554499.9469428,1,0,21.07,45.46
101,17,1766554484,1766554499.9473896,1,0,25.29,58.63
101,17,1766554486,1766554499.9473896,1,0,25.53,63.38
101,19,1766554488,1766554499.9490273,1,0,32.17,46.43
101,19,1766554490,1766554499.9490273,1,0,23.79,49.86
101,21,1766554492,1766554499.9510741,1,0,23.28,45.75
101,21,1766554494,1766554499.9510741,1,0,27.2,63.95
101,23,1766554496,1766554499.9582055,1,0,27.2,45.53
101,23,1766554498,1766554499.9582055,1,0,31.51,69.08
101,8,1766554466,1766554500.4658303,1,0,26.47,49.74
101,8,1766554468,1766554500.4658303,1,0,28.4,43.93
101,10,1766554470,1766554500.4568772,1,0,27.12,43.14
101,10,1766554472,1766554500.4568772,1,0,34.7,44.03
101,12,1766554474,1766554500.457346,1,0,34.28,47.65
101,12,1766554476,1766554500.457346,1,0,34.0,53.64
101,14,1766554478,1766554500.4566526,1,0,32.6,63.04
101,14,1766554478,1766554500.4566526,1,0,25.91,60.5
101,16,1766554480,1766554500.4570856,1,0,22.41,62.93
101,16,1766554482,1766554500.4570856,1,0,21.07,45.46
101,17,1766554484,1766554500.4581022,1,0,25.29,58.63
101,17,1766554486,1766554500.4581022,1,0,25.53,63.38
101,19,1766554488,1766554500.461632,1,0,32.17,46.43
101,19,1766554490,1766554500.461632,1,0,23.79,49.86
101,21,1766554492,1766554500.4656234,1,0,23.28,45.75
101,21,1766554494,1766554500.4656234,1,0,27.2,63.95
101,23,1766554496,1766554500.4570048,1,0,27.2,45.53
101,23,1766554498,1766554500.4570048,1,0,31.51,69.08
101,8,1766554466,1766554500.975204,1,0,26.47,49.74
101,8,1766554468,1766554500.975204,1,0,28.4,43.93
101,10,1766554470,1766554500.968089,1,0,27.12,43.14
101,10,1766554472,1766554500.968089,1,0,34.7,44.03
101,12,1766554474,1766554500.9660244,1,0,34.28,47.65
101,12,1766554476,1766554500.9660244,1,0,34.0,53.64
101,14,1766554478,1766554500.9664173,1,0,32.6,63.04
101,14,1766554478,1766554500.9664173,1,0,25.91,60.5
101,16,1766554480,1766554500.9652398,1,0,22.41,62.93
101,16,1766554482,1766554500.9652398,1,0,21.07,45.46
101,17,1766554484,1766554500.9655814,1,0,25.29,58.63
101,17,1766554486,1766554500.9655814,1,0,25.53,63.38
101,19,1766554488,1766554500.970954,1,0,32.17,46.43
101,19,1766554490,1766554500.970954,1,0,23.79,49.86
101,21,1766554492,1766554500.9684935,1,0,23.28,45.75
101,21,1766554494,1766554500.9684935,1,0,27.2,63.95
101,23,1766554496,1766554500.9667535,1,0,27.2,45.53
101,23,1766554498,1766554500.9667535,1,0,31.51,69.08
101,8,1766554466,1766554501.4885666,1,0,26.47,49.74
101,8,1766554468,1766554501.4885666,1,0,28.4,43.93
101,10,1766554470,1766554501.489372,1,0,27.12,43.14
101,10,1766554472,1766554501.489372,1,0,34.7,44.03
101,12,1766554474,1766554501.48906,1,0,34.28,47.65
101,12,1766554476,1766554501.48906,1,0,34.0,53.64
101,14,1766554478,1766554501.4896576,1,0,32.6,63.04
101,14,1766554478,1766554501.4896576,1,0,25.91,60.5
101,16,1766554480,1766554501.4903326,1,0,22.41,62.93
101,16,1766554482,1766554501.4903326,1,0,21.07,45.46
101,17,1766554484,1766554501.488723,1,0,25.29,58.63
101,17,1766554486,1766554501.488723,1,0,25.53,63.38
101,19,1766554488,1766554501.4881978,1,0,32.17,46.43
101,19,1766554490,1766554501.4881978,1,0,23.79,49.86
101,21,1766554492,1766554501.4900327,1,0,23.28,45.75
101,21,1766554494,1766554501.4900327,1,0,27.2,63.95
101,23,1766554496,1766554501.4906704,1,0,27.2,45.53
101,23,1766554498,1766554501.4906704,1,0,31.51,69.08
101,24,1766554502,1766554502.1441092
101,8,1766554466,1766554501.9850554,1,0,26.47,49.74
101,8,1766554468,1766554501.9850554,1,0,28.4,43.93
101,10,1766554470,1766554501.9847994,1,0,27.12,43.14
101,10,1766554472,1766554501.9847994,1,0,34.7,44.03
101,12,1766554474,1766554501.98496,1,0,34.28,47.65
101,12,1766554476,1766554501.98496,1,0,34.0,53.64
101,14,1766554478,1766554501.9894743,1,0,32.6,63.04
101,14,1766554478,1766554501.9894743,1,0,25.91,60.5
101,16,1766554480,1766554501.989894,1,0,22.41,62.93
101,16,1766554482,1766554501.989894,1,0,21.07,45.46
101,17,1766554484,1766554501.9848893,1,0,25.29,58.63
101,17,1766554486,1766554501.9848893,1,0,25.53,63.38
101,19,1766554488,1766554501.9871876,1,0,32.17,46.43
101,19,1766554490,1766554501.9871876,1,0,23.79,49.86
101,21,1766554492,1766554501.9851704,1,0,23.28,45.75
101,21,1766554494,1766554501.9851704,1,0,27.2,63.95
101,23,1766554496,1766554501.9845998,1,0,27.2,45.53
101,23,1766554498,1766554501.9845998,1,0,31.51,69.08
101,25,1766554500,1766554502.3502376,0,0,33.35,54.77
101,25,1766554502,1766554502.3502376,0,0,31.3,60.95
101,8,1766554466,1766554502.485919,1,0,26.47,49.74
101,8,1766554468,1766554502.485919,1,0,28.4,43.93
101,10,1766554470,1766554502.4920056,1,0,27.12,43.14
101,10,1766554472,1766554502.4920056,1,0,34.7,44.03
101,12,1766554474,1766554502.5030591,1,0,34.28,47.65
101,12,1766554476,1766554502.5030591,1,0,34.0,53.64
101,14,1766554478,1766554502.4951074,1,0,32.6,63.04
101,14,1766554478,1766554502.4951074,1,0,25.91,60.5
101,16,1766554480,1766554502.4952037,1,0,22.41,62.93
101,16,1766554482,1766554502.4952037,1,0,21.07,45.46
101,17,1766554484,1766554502.4914832,1,0,25.29,58.63
101,17,1766554486,1766554502.4914832,1,0,25.53,63.38
101,19,1766554488,1766554502.4962883,1,0,32.17,46.43
101,19,1766554490,1766554502.4962883,1,0,23.79,49.86
101,21,1766554492,1766554502.4860582,1,0,23.28,45.75
101,21,1766554494,1766554502.4860582,1,0,27.2,63.95
101,23,1766554496,1766554502.4995327,1,0,27.2,45.53
101,23,1766554498,1766554502.4995327,1,0,31.51,69.08
101,25,1766554500,1766554502.4996934,1,0,33.35,54.77
101,25,1766554502,1766554502.4996934,1,0,31.3,60.95
101,8,1766554466,1766554503.0047426,1,0,26.47,49.74
101,8,1766554468,1766554503.0047426,1,0,28.4,43.93
101,10,1766554470,1766554502.9918494,1,0,27.12,43.14
101,10,1766554472,1766554502.9918494,1,0,34.7,44.03
101,12,1766554474,1766554502.9942741,1,0,34.28,47.65
101,12,1766554476,1766554502.9942741,1,0,34.0,53.64
101,14,1766554478,1766554502.9914844,1,0,32.6,63.04
101,14,1766554478,1766554502.9914844,1,0,25.91,60.5
101,16,1766554480,1766554502.9945853,1,0,22.41,62.93
